URL,Estimate Creation Date
"https://itunes.apple.com/us/album/99th-base/id1146960698
",2017-08-30T02:31:35
"https://jobalertshop.com/2019/02/12/internal-medicine-and-nursing-home-director-best-patient-base-in-ohio/
",2019-02-12T01:45:27
"https://www.stltoday.com/sports/baseball/professional/the-cardinals-are-going-to-live-to-regret-this-years/article_501dfb55-6306-5a63-b163-352c5d184a8e.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=dlvr
",2019-02-11T16:05:00
"https://www.youtube.com/watch?v=TNiRr8Y0t-Y&feature=youtu.be
",2019-02-10T00:00:00
"http://www.fox46charlotte.com/sports/miracle-on-the-ice-doctor-saves-fellow-hockey-players-life-during-game
",2019-02-07T12:52:36
"https://techcrunch.com/2019/02/11/another-fine-mesh/
",2019-02-11T16:56:57
"https://www.indystar.com/story/sports/college/butler/2019/02/10/butler-grad-matt-white-fought-als-and-inspired-bulldogs-2010-final-four/2830028002/
",2019-02-10T00:00:00
"https://drive.google.com/file/d/1j6vgLaCRxw2VzLQ7cXhcxuD0-qTLKF8r/view?usp=sharing
",2019-02-11T08:02:10
"https://video-streaming.orange.fr/sports-extreme/but-max-alain-gradel-81eme-toulouse-fc-stade-de-reims-1-1-tfc-reims-2018-19-CNT000001cOMpm.html
",2019-02-12T01:46:31
"https://www.footiz.com/toulouse-fc/
",
"https://www.soompi.com/article/1302912wpp/yang-hyun-suk-shares-updates-on-new-music-from-ikon-winner-and-more
",2019-02-11T10:08:28
"https://video-streaming.orange.fr/sports-extreme/but-remi-oudin-55eme-toulouse-fc-stade-de-reims-1-1-tfc-reims-2018-19-CNT000001cOMqm.html
",2019-02-12T01:46:31
"https://video-streaming.orange.fr/sports-extreme/toulouse-fc-stade-de-reims-1-1-resume-tfc-reims-2018-19-CNT000001cOMpN.html
",2019-02-12T01:46:31
"https://mashable.com/article/2019-grammys-red-carpet-fashion/?utm_source=dlvr.it&utm_medium=twitter
",2019-02-11T01:40:52
"https://www.gettyimages.com/editorial-images/entertainment/events/775285039/child-events
",2019-02-11T00:22:36
"https://netzonexo.blogspot.com/2019/02/naver-exo-lay-at-2019-grammy-awards.html
",2019-02-13T17:13:06
"http://www.msn.com/fr-ch/divertissement/celebrity/ariana-grande-absente-aux-grammy-awards-elle-publie-des-messages-virulents-pendant-la-c%c3%a9r%c3%a9monie/ar-BBTqPeY?ocid=st
",
"https://fcl-education.com/raising/sportsmanship/soccer-evolution/
",2019-02-11T00:47:31
"https://www.youtube.com/watch?v=2Frb2d00qWw&feature=youtu.be
",2018-12-28T00:00:00
"https://www.usatoday.com/story/sports/nfl/patriots/2017/08/22/new-england-patriots-donald-trump-robert-kraft-super-bowl-ring/588949001/
",2017-08-22T00:00:00
"http://www.fox9.com/sports/wild-hope-home-ice-can-spark-next-win-streak
",2019-02-12T01:45:16
"https://www.youtube.com/watch?v=DEN19a4b-zQ&feature=youtu.be
",2017-11-19T00:00:00
"https://www.youtube.com/watch?v=JkK8g6FMEXE&feature=youtu.be
",2009-02-19T23:59:59
"https://nana-music.com/sounds/04954ffd/
",2019-02-12T01:46:36
"https://www.youtube.com/watch?v=gSn5swCQCjs&feature=youtu.be
",2011-11-06T00:00:00
"https://nana-music.com/sounds/04955038/
",2019-02-12T01:46:37
"https://github.com/tensorflow/magenta/tree/master/magenta/models/score2perf
",2019-02-12T01:46:38
"https://www.youtube.com/watch?v=P89X-j-TWVE&app=desktop
",2019-02-08T00:00:00
"https://www.sponichi.co.jp/sports/news/2019/01/24/kiji/20190124s00028000104000c.html
",2019-01-24T00:00:00
"https://www.youtube.com/watch?v=F-HsYpTbn_k
",2019-02-11T00:00:00
"https://arep.co/CR98C
",2019-02-12T01:46:41
"https://www.cbc.ca/news/canada/london/reconciliaction-juno-awards-committee-indigenous-students-london-1.5006687
",2019-02-06T00:27:21
"https://www.youtube.com/watch?v=9XOamNOxeZg&feature=youtu.be
",2019-02-10T00:00:00
"http://www.e-onkyo.com/music/
",2013-05-16T10:39:20
"https://www.youtube.com/watch?v=Y8HOfcYWZoo&feature=youtu.be
",2011-04-28T00:00:00
"https://paper.li/adywirawan/1326159753?edition_id=0dd96be0-2e68-11e9-b211-0cc47a0d164b
",
"https://news.utamap.com/music/212743/
",2019-02-12T01:46:28
"https://sports.chukyo-u.ac.jp
",2011-03-18T02:11:20
"https://natalie.mu/music/news/319498
",2019-02-10T15:00:10
"https://www.voot.com/pages/RS3auditions/index.html?categoryId=44&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJVRElEIjoiMjY0MTVlNTlhMmVmNDIwMzkxYWVkMDJiN2RjZTZiMjQiLCJ1c2VyTmFtZSI6Ik1hbmlzaGEgR3VwdGEiLCJsb2dpblByb3ZpZGVyIjoiZmFjZWJvb2siLCJzb2NpYWxJZCI6IjE2MTE4NDgyMzIyNDc0NDciLCJpbWFnZVVybCI6Imh0dHBzOlwvXC9ncmFwaC5mYWNlYm9vay5jb21cLzE2MTE4NDgyMzIyNDc0NDdcL3BpY3R1cmUiLCJzZXgiOiJVIiwiYWdlIjoiMjMiLCJlbWFpbCI6Im1hbmlzaGFkbWcxMkBnbWFpbC5jb20ifQ.yUTflMdPUwyVR8_30WfO3CccFgrBt4I4qJtLpVAh6mA
",2019-02-06T12:24:48
"https://www.facebook.com/deathproofpr/posts/2273972069315706
",2019-02-12T01:46:52
"https://finheadlines.com/2019/02/12/editas-medicine-inc-edits-financial-results-comparing-with-cti-biopharma-corp-nasdaqctic/
",2019-02-12T01:46:52
"https://www.knoxnews.com/story/sports/college/university-of-tennessee/football/2019/02/11/ut-vols-derrick-ansley-hired-tennessee-assistant-oakland-raiders/2836472002/
",2019-02-11T00:00:00
"https://www.facebook.com/auburnwa.arts/posts/2302250889786024
",2019-02-12T01:46:53
"https://www.nasa.gov/centers/marshall/news/news/icymi190208.html
",2008-02-19T00:00:00
"https://www.koreaboo.com/news/bts-v-green-hair-guy-grammy-awards/
",2019-02-10T21:07:26
"https://itunes.apple.com/us/album/summer-wind/1146960698?i=1146961701
",2018-11-25T00:27:32
"https://paper.li/NYCARE_Wellness/news-entertainment?edition_id=12775e00-2e68-11e9-b8af-0cc47a0d1605
",
"https://m.starmakerstudios.com/share?recording_id=6192449392022069&share_type=tw
",2019-02-12T01:46:55
"http://www.9jamusicmixtapes.com/2019/02/music-haywhy-wonder-haywhymusic.html
",2019-02-12T01:40:31
"https://riafan.ru/1150265-zamrukovoditelya-nasa-primet-uchastie-v-zapuske-ekipazha-na-mks-s-baikonura
",2019-02-12T01:46:56
"https://www.soompi.com/article/1302768wpp/bts-lights-up-the-red-carpet-at-the-2019-grammy-awards
",2019-02-11T01:59:52
"https://tpmsmusiclifestyleblog.com/2019/02/11/the-grammy-2019-les-performances/
",2019-02-12T01:43:09
"http://byx.pt/
",2013-04-01T17:49:59
"https://www.youtube.com/watch?v=aVZpBMUJW0s&feature=youtu.be
",2019-02-11T00:00:00
"https://kinomukumamani-music.blog.so-net.ne.jp/2019-02-12
",2019-02-12T00:00:00
"https://www.foxnews.com/sports/goodell-to-louisiana-governor-would-be-wrong-overturn-call-against-saints
",2019-02-12T01:30:00
"https://www.productssharellc.com/shop-2/computers-tablets/refurb-840g4-ts-14-i7-16g-512g/
",2019-02-12T01:40:00
"https://medicinehatnews.com/sports/local-sports/2019/02/11/cubs-miss-out-on-home-ice-advantage-start-series-with-strathmore-tuesday/
",2019-02-11T10:53:00
"https://www.jerseyvegas.com
",2013-08-01T14:00:49
"https://www.miamiherald.com/sports/spt-columns-blogs/greg-cote/article226086060.html
",2019-02-11T19:11:01
"https://www.sponichi.co.jp/sports/news/2019/02/12/kiji/20190211s00079000407000c.html
",2019-02-11T20:30:03
"https://itunes.apple.com/tr/album/%E5%90%9B%E3%81%B8%E5%90%91%E3%81%91%E3%81%A6%E3%81%AE%E6%89%8B%E7%B4%99/1146960698?i=1146961718
",2018-11-25T00:27:39
"https://music.oricon.co.jp/php/news/NewsInfo.php?news=2129236&ref_cd=MS0080
",2019-02-11T22:08:13
"https://www.youtube.com/watch?v=XyJyyHc4hN4&feature=youtu.be
",2019-02-05T00:00:00
"https://www.youtube.com/watch?v=Np-Ylf53eUw
",2019-02-11T00:00:00
"http://glittermagrocks.com/connect/2019/02/11/hennessy-carolina-slayed-in-orange-at-the-2019-grammy-awards/
",2019-02-11T19:46:05
"http://topics.smt.docomo.ne.jp/article/afpbb/sports/afpbb-3210648?fm=twitter
",2019-02-12T01:01:58
"http://news.kstyle.com/article.ksn?articleNo=2110907
",2019-02-11T03:30:01
"https://kfdm.com/sports/content/newtons-darwin-barlow-visits-on-the-sunday-sports-extra
",2019-02-10T23:27:31
"https://www.maxicount.in/shop/computers-and-accessories/inventis-5v-1-2w-portable-flexible-usb-led-light-lamp-colors-may-vary/
",2019-01-05T15:16:22
"https://www.phillipphillips.com/
",2012-05-20T03:22:03
"https://bztakkoshi.com/tak-matsumoto/about-53th-grammy-awards-20110213
",2019-02-11T11:53:36
"https://www.amazon.co.jp/%E3%83%A9%E3%83%B4%E3%83%BB%E3%83%A2%E3%83%BC%E3%82%BF%E3%82%A6%E3%83%B3-%E3%82%AA%E3%83%A0%E3%83%8B%E3%83%90%E3%82%B9/dp/B004HHARUA
",
"https://www.nytimes.com/aponline/2019/02/11/sports/ap-car-nhra.html?partner=IFTTT
",2019-02-12T01:37:25
"https://www.instagram.com/p/Btw4mW6BJJd/?utm_source=ig_twitter_share&igshid=8r9ila2rngqp
",2019-02-12T01:47:09
"https://www.younow.com/FriDanXIII/187739715/39061730/21f74fxc/b/
",
"https://nexbietv.ooo/2019/02/12/no-2-duke-staggers-no-3-virginia-early-and-holds-on-for-a-win/
",2019-02-12T01:17:44
"https://itunes.apple.com/gb/album/universe/id1124450387?i=1124450593
",2018-11-25T00:27:47
"https://www.walmart.com/ip/NHL-18-PlayStation-4-PS4/52901881?u1=&oid=223073.1&wmlspartner=OqReC6y20Q8&sourceid=19907282333397449926&affillinktype=22&veh=aff
",2019-02-14T04:20:38
"https://www.plow.io/post/winter-2019-music-threads?utm_source=Twitter&utm_campaign=Chicago_Cubs
",2019-02-12T01:47:10
"https://www.youtube.com/watch?v=MaTtPA5kBfg&feature=youtu.be
",2019-02-10T00:00:00
"https://support.google.com/googleplaymusic/answer/4627259?visit_id=636855323790266557-973164592&rd=1
",2019-02-12T01:47:12
"https://chyannradio.com/
",2017-10-09T12:00:31
"http://www.wgot.org/2019/02/11/new-music-added-plastic-mermaids-stephen-malkmus-swervedriver-white-denim/
",2019-02-12T01:47:08
"https://www.nature.com/articles/s41562-018-0522-1?error=cookies_not_supported&code=1eea968f-8425-42b4-b021-8df6fcdb3e1b
",
"https://www.facebook.com/1020295012/posts/10215828155309726/
",2019-02-12T01:47:16
"https://anchor.fm/justmath-music/episodes/So-Many-Feelings-e35r0i
",2019-02-10T06:23:45
"https://soundcloud.com/sennng/idio-w-barkingbart
",2019-02-11T06:54:12
"https://www.bbc.co.uk/music/artists/0bc9b29a-2473-411c-94a4-d71f6f10badf
",2019-02-12T01:25:51
"https://www.instagram.com/p/Btw4m2EjF--/?utm_source=ig_twitter_share&igshid=1nn7bn5d484qc
",2019-02-12T01:47:16
"https://www.yahoo.com/entertainment/lady-gaga-reminds-us-she-032151425.html?.tsrc=fauxdal
",2019-02-11T16:40:22
"https://play.google.com/music/m/Tz3xopga5qimcplu523zn2mtpyy?t=Foolish
",
"https://onlyfans.com/thejockandbear
",2018-03-13T02:10:45
"https://www.youtube.com/watch?v=WI1xExDWVF0&feature=youtu.be
",2016-07-23T00:00:00
"https://www6.nhk.or.jp/songs/msg.html
",2017-05-26T12:35:07
"https://www.tv-asahi.co.jp/music/sec/opinion/
",2011-11-30T13:58:50
"https://wwws.fujitv.co.jp/ap2/safe/resp/PcWrite?bancode=198000031&type=resprg
",2014-05-13T23:07:34
"https://www.sanspo.com/sports/news/20190212/fgr19021205020003-n1.html
",2019-02-11T21:30:17
"https://nana-music.com/sounds/0495504e/
",2019-02-12T01:47:21
"https://music.youtube.com/watch?v=e7U1YZNgwnY
",2019-01-26T18:00:03
"https://itunes.apple.com/fr/album/wind/id1142292086?i=1142292706
",2018-11-25T00:27:58
"https://soundcloud.com/odetari/d33mon/s-yVQrr
",
"https://computermusic.jp/2019/02/12/w-a-production%e3%81%8c%e3%83%90%e3%83%ac%e3%83%b3%e3%82%bf%e3%82%a4%e3%83%b3%e3%83%90%e3%83%b3%e3%83%89%e3%83%ab%ef%bc%88%e9%80%9a%e5%b8%b813500%e5%86%86%ef%bc%89%e3%82%92%e6%9c%9f%e9%96%93%e9%99%90/
",2019-02-12T00:06:18
"https://www.youtube.com/watch?v=bPYefBD1Rzs&feature=youtu.be
",2019-02-07T00:00:00
"http://business.fscradio.com/music.php?ID=31
",
"https://www.iheart.com/live/fox-sports-radio-4732/?cmp=ios_share
",2019-02-12T01:47:25
"https://soundcloud.com/upnext-music/victory-prod-pierre-bourne
",2019-02-12T01:47:26
"https://www.nytimes.com/reuters/2019/02/11/sports/football/11reuters-football-nfl-notebook.html?partner=IFTTT
",2019-02-11T08:20:05
"http://streamseriesonline.info/
",2012-07-31T05:44:33
"https://www.youtube.com/watch?v=5_YDwsxekEY&index=7&list=PL8A011FC95DC00788
",2012-08-06T00:00:00
"http://abqpride.com/
",2003-02-21T00:39:30
"https://www.straight.com/music/1199516/friends-and-fans-remember-vancouver-electronic-musician-and-producer-phil-western
",2019-02-11T00:00:00
"https://www.imdb.com/name/nm1490614/
",2004-08-13T10:00:14
"https://www.youtube.com/watch?v=Kzv3a405RNU&feature=youtu.be
",2015-10-01T00:00:00
"https://mora.jp/package/43000002/bigup12953593/
",2018-12-18T17:52:02
"https://www.nwahomepage.com/amp/sports/pig-trail-nation/preferred-walk-ons-discuss-becoming-razorbacks/1760489424
",2019-02-06T23:53:06
"https://arep.co/p/bpmf-presale/finished
",
"https://www.al.com/
",1997-05-15T20:58:22
"https://www.youtube.com/watch?v=maKok2RItxM&feature=youtu.be
",2017-01-10T00:00:00
"https://www.nasa.gov/feature/goddard/2019/nasa-s-webb-is-sound-after-completing-critical-milestones/
",2019-02-08T21:10:42
"https://carver.wickedlocal.com/sports/20190211/hs-basketball-players-of-week
",2019-02-11T13:23:51
"https://mora.jp/package/43000002/bigup12954386/
",2019-01-25T09:35:21
"https://metro.co.uk/
",2000-07-10T08:20:49
"https://www.instagram.com/bad.b.designs/
",2019-02-12T01:47:44
"https://www.today.com/popculture/diana-ross-adorable-grandson-steals-show-grammy-awards-t148540?cid=sm_npd_td_in_td-sto_180511
",2019-02-12T01:47:45
"http://moondogradio.com/index.html
",2014-04-04T17:56:58
"https://www.cp24.com/sports/lin-leaves-hawks-announces-he-s-signing-with-raptors-1.4292167
",2019-02-11T14:07:00
"https://nana-music.com/sounds/047529a3/
",2018-12-25T13:31:49
"https://www.nj.com/expo/sports/g66l-2019/02/8d105d0f395154/ice-hockey-whos-in-whos-out-projections-ahead-of-njsiaa-tourney-seeding.html
",2019-02-11T11:39:00
"https://eyescream.jp/music/34878/
",2019-02-11T10:00:41
"https://www.m-on-music.jp/0000325252/
",2019-02-11T19:01:00
"https://www.wwltv.com/article/sports/nfl/saints/goodell-to-gov-edwards-nfl-treasures-its-relationship-with-new-orleans/289-744de95d-0c0e-433f-a3fd-5677aee52f75
",2019-02-11T20:40:24
"https://www.soompi.com/article/1302518wpp/soompis-k-pop-music-chart-2019-february-week-2
",2019-02-11T05:51:36
"https://www.chicagotribune.com/sports/football/ct-spt-bob-costas-super-bowl-nbc-20190211-story.html
",2019-02-11T00:00:00
"https://www.music.grb7.com/88.html
",
"https://www.nytimes.com/2019/02/09/science/cardinal-sex-gender.html
",2019-02-09T18:13:12
"https://mora.jp/package/43000002/bigup12957261/
",2019-01-25T09:35:30
"https://www.radionz.co.nz/concert/programmes/upbeat/audio/2018682133/review-adam-chamber-music-festival-strikes-a-chord
",2019-02-11T23:52:01
"https://www.apisinsights.com/cows-in-space-nasa-to-open-52nd-world-ag-expo-in-tulare/
",2019-02-11T17:47:37
"https://soundcloud.com/xclamatio/doves-catch-the-sun-mr?utm_source
",2018-11-25T02:48:03
"https://www.weforum.org/agenda/2019/02/insects-are-dying-at-an-alarming-rate-and-this-is-terrible-news-for-life-on-earth?utm_source=Facebook%20Videos&utm_medium=Facebook%20Videos&utm_campaign=Facebook%20Video%20Blogs
",2019-02-11T18:43:01
"https://itshiphopmusic.com?KgP
",
"http://www.konansports.com/p/fujitv.html?m=1
",2016-12-13T10:25:30
"https://www.instagram.com/p/Btw4jhoFDzO/?utm_source=ig_twitter_share&igshid=12eo8tlun1nj5
",2019-02-12T01:47:56
"https://www.youtube.com/watch?v=1r3WwPRzgGE&feature=youtu.be
",2019-02-11T00:00:00
"https://www.youtube.com/watch?v=4XxtXmJoL4E&feature=youtu.be
",2019-02-11T00:00:00
"https://www.youtube.com/watch?v=kO8fTk6oKQg&feature=youtu.be
",2019-01-24T00:00:00
"https://people.com/music/grammys-2019-lady-gaga-third-grammy-mental-health-issues-speech/?utm_source=facebook.com&utm_medium=social&utm_campaign=social-share-article&utm_content=20190211
",2019-02-11T02:21:17
"https://mora.jp/package/43000002/bigup12961666/
",2019-02-05T21:26:18
"https://setopati.com/sports/football/175140
",2019-02-12T01:42:30
"https://open.spotify.com/track/0aLG42zaidNkblhiQgJknP?si=AHe834yrSFiGADZhzaOpXA
",2019-02-11T13:50:51
"https://neonnettle.com/news/6481-pro-trump-celebrities-steal-the-show-at-the-grammy-awards
",2019-02-12T00:04:10
"https://www.koreaboo.com/news/bts-grammy-awards-2019-first-presenters/
",2019-02-11T07:07:09
"https://savagethrills.com/music/premiere-halcyon-drive-only-you-remix-jamatar/
",2019-02-12T00:06:22
"https://soundcloud.com/e-mosanya/cut-throat-1
",2019-02-12T00:32:23
"http://lhsaa.org/sports/brackets-results/basketball-girls
",2011-09-13T08:58:44
"https://sports.ant-j.xyz/archives/242157
",
"http://www.rockourtown.ca
",2018-08-16T03:05:34
"https://www.wwltv.com/article/sports/nba/pelicans/mouton-nba-is-forcing-terrible-rules-on-pelicans-that-dont-work/289-7a8a5941-c99e-4b09-8036-f783b449d401
",2019-02-12T00:45:23
"https://fr.radioking.com/radio/channel-music
",
"https://cbsaustin.com/news/nation-world/nevada-porch-pirate-steals-14-year-old-boys-chemotherapy-medicine
",2019-02-09T18:36:22
"https://dvdclip.com/cinematography-editing-and-2-other-oscars-categories-wont-make-broadcast/
",2019-02-12T01:48:02
"https://www.youtube.com/watch?v=rW4pXA_8IGo&feature=youtu.be
",2019-02-11T00:00:00
"https://anchor.fm/justmath-music/episodes/Senator-Ron-Wyden-Legalizes-Weed-e35ph8
",2019-02-11T15:43:02
"https://www.radioexols.com/
",2018-12-19T02:17:51
"https://www.rap-up.com/2019/02/11/nicki-minaj-pulls-out-of-bet-experience-awards/
",2019-02-11T00:00:00
"https://drive.google.com/file/d/1Bz2ONLVRgw4FV7EP7AnYIw_hLIMHD5LP/view?usp=sharing
",
"https://www.ebay.com/itm/-/132946781642
",2019-02-12T01:48:06
"https://www.display9ja.com/2019/02/12/2019grammys-drakes-mic-was-cut-off-after-he-downplayed-the-importance-of-awards/
",2019-02-12T01:47:58
"https://indianexpress.com/article/sports/cricket/wasim-jaffer-indias-mr-cricket-ranji-trophy-5576800/
",2019-02-10T06:53:53
"https://www.youtube.com/watch?feature=player_embedded&v=UaQq4BzG1lc
",2019-02-10T00:00:00
"https://af11.wordpress.com/2019/02/12/rami-malek-reacts-to-winning-leading-actor-for-bohemian-rhapsody-ee-bafta-film-awards-2019/
",2019-02-12T01:47:59
"https://www.bbc.co.uk/news/entertainment-arts-47202553
",2019-02-11T22:21:46
"https://www.adweek.com/digital/61st-annual-grammy-awards-bts-topped-twitter-while-alicia-keys-led-facebook-chatter/
",2019-02-11T11:50:15
"http://www.dickinsonathletics.com/sports/mtrack/2018-19/releases/20190210p866b7
",2019-02-10T22:08:27
"https://nana-music.com/sounds/0495505b/
",2019-02-12T01:48:11
"https://rappersiq.com/2019/01/28/gherbo-up-it-video-pro/
",2019-01-29T00:41:19
"https://itunes.apple.com/jp/album/no-pain-no-gain-single/1452153110
",2019-02-11T21:39:05
"https://www.etonline.com/bts-stayed-up-all-night-working-on-new-music-before-the-2019-grammy-awards-exclusive-119291
",2019-02-10T23:54:31
"https://www.sfgate.com/music/amp/Vallejo-H-E-R-wins-first-Grammy-Gabriella-Wilson-13605714.php
",2019-02-10T23:39:11
"https://www.youtube.com/watch?v=qeqwDrIAYwo&feature=youtu.be
",2019-02-08T00:00:00
"https://www.marshallnewsmessenger.com/sports/griedl-settling-into-new-position-as-ad/article_f9535850-2bda-11e9-9e56-9f19bea162b3.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share
",2019-02-08T13:51:00
"https://www.detroitnews.com/story/sports/college/university-michigan/2019/02/11/pat-perles-headed-michigan-become-offensive-line-coach/2837428002/
",2019-02-11T00:00:00
"https://www.nikkansports.com/sports/news/201902120000148.html?utm_source=twitter&utm_medium=social&utm_campaign=nikkansports_ogp
",2019-02-12T00:38:12
"https://www.northjersey.com/story/sports/high-school/basketball/2019/02/11/nj-boys-basketball-bergen-catholic-don-bosco-ramapo-st-joseph-wayne-valley-wayne-hills-clifton/2834014002/
",2019-02-11T00:00:00
"https://www.rollingstone.com/music/music-features/remastered-netflix-music-docs-sam-cooke-787915/
",2019-02-06T16:03:47
"https://www.nation.co.ke/sports/athletics/Ruth-Chepngetich-Linus-Maruka-lead-Nairobi-charge-Cross-Country/1100-4974756-hq0ckbz/index.html
",2019-02-09T17:36:22
"https://play.google.com/store/music/album/Before1am_Bound?id=B7tn3jb3kbcgnjfoiajw7bwo4me
",2019-02-09T00:00:00
"http://raw3entertainment.blogspot.com/2018/12/new-music-video-aap-rockys-tony-tone.html?utm_source=feedburner&utm_medium=twitter&utm_campaign=Feed%3A+Raw3Entertainment+%28RAW3+Entertainment++%29
",2019-02-14T04:34:41
"https://pantip.com/topic/38547511
",2019-02-14T04:35:03
"https://soundcloud.com/glorylondon/ride-x-glory-london
",2018-12-01T05:46:45
"https://www.plushaffair.com/app.html
",2018-11-29T14:41:07
"https://soundcloud.com/kdelphia/killadelphia-your-music-is-trash
",2019-02-12T04:28:20
"https://www.northjersey.com/story/sports/high-school/football/2019/02/11/nj-football-coaches-get-look-new-transparent-playoff-power-ranking-formula/2836156002/
",2019-02-11T00:00:00
"https://natalie.mu/music/news/319541
",2019-02-11T19:40:28
"https://completemusicupdate.com/article/us-copyright-royalty-board-confirms-44-increase-in-streaming-royalty-on-songs/
",2019-02-07T13:15:01
"https://excitementradio.com/
",2013-11-25T00:22:54
"https://www.koreaboo.com/lists/bts-grammy-awards-2019-unforgettable-moments/
",2019-02-11T06:26:01
"http://www.gcbobcats.com/sports/golf/2018-19/releases/20190211v5k7fo
",2019-02-11T00:00:00
"http://music-kentei.net/kentei.html/294914748/6/81/2
",
"https://tylerpaper.com/
",2001-02-26T23:46:58
"https://tylerpaper.com/sports/pro/longtime-nfl-referee-red-cashion-passes-away/article_cc4b2518-2da1-11e9-be9c-f32f744f1d2a.html
",2019-02-10T20:07:00
"https://www.livingstonparishnews.com/sports/girls-basketball-no-doyle-no-walker-headline-clean-sweep-for/article_df31cf2c-2e2a-11e9-bda6-53edf41e7282.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share
",2019-02-11T12:28:00
"http://www.ghanamusicradio.com/
",2014-03-09T18:01:21
"https://therallies.bandcamp.com/track/all-of-us-2
",2018-10-01T00:00:00
"https://variety.com/2019/music/news/bts-grammys-present-awards-kpop-1203130948/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom&utm_id=1203130948
",2019-02-11T03:48:46
"http://exiletribe.info/?p=1560
",2018-05-19T13:48:04
"https://www.youtube.com/watch?v=uqrBK9wmHl8&feature=share
",2019-02-10T00:00:00
"https://www.nature.com/articles/s41379-018-0122-7?error=cookies_not_supported&code=6a39bc99-5de4-4230-a04e-a9de24763046
",
"https://music.nekast.com/2019/01/24/post-1839/
",2019-01-24T00:00:00
"https://edition.cnn.com/style/article/grammys-2019-red-carpet-fashion/index.html?utm_source=twCNN&utm_content=2019-02-11T08%3A24%3A05&utm_term=multi-image&utm_medium=social
",2019-02-11T06:39:04
"https://www.bbc.com/news/entertainment-arts-47197236
",2019-02-11T13:58:31
"http://holywood-celebrity-news.blogspot.com/2019/02/bill-belichicks-boat-gets-super-bowl.html
",2019-02-14T04:10:15
"https://herald-review.com/sports/high-school/basketball/photos-maroa-forsyth-and-villa-grove-heritage-in-a-regional/collection_b461d2b8-6ca2-572d-8585-8857abb35877.html#1
",2019-02-06T21:05:00
"https://nana-music.com/playlists/2704618/?s=tw
",2019-02-12T01:48:31
"http://www.995thewolf.com/2019/02/10/reba-mcentire-to-return-as-host-of-2019-acm-awards-in-vegas/#.XGF7-kh8mfI.twitter
",2019-02-10T17:00:09
"http://holywood-celebrity-news.blogspot.com/2019/02/nba-youngboy-arrested-in-atlanta-for.html
",2019-02-14T04:10:15
"https://sports.yahoo.com/nba/milwaukee-bucks-chicago-bulls-2019021104/
",2019-02-11T23:59:45
"https://ticketjam.jp/ticket/sports/57233-1902?aid=215
",2019-02-12T01:48:32
"http://holywood-celebrity-news.blogspot.com/2019/02/jennifer-lopez-rocked-grammy-motown.html
",2019-02-14T04:10:15
"http://holywood-celebrity-news.blogspot.com/2019/02/kareem-hunt-deserving-of-2nd-chance.html
",2019-02-14T04:10:15
"https://www.youtube.com/watch?v=Z__yttYb-JA&feature=youtu.be
",2019-02-01T00:00:00
"https://www.youtube.com/watch?v=Ilc7aWuRUH4
",2012-08-13T00:00:00
"https://soundcloud.com/upnext-music/self-made
",2019-02-12T01:48:35
"https://www.youtube.com/watch?v=hXMpyrxuZI8&feature=youtu.be
",2019-02-11T00:00:00
"https://www.bbc.co.uk/music/artists/f70a2b30-7f79-45df-a13a-e190125f9457
",2018-08-16T23:18:55
"https://www.youtube.com/watch?v=YybObkRkHhE
",2019-01-11T00:00:00
"https://celebrity.okezone.com/read/2019/02/12/33/2016680/mirip-tiram-cardi-b-panen-kritik-di-grammy-awards-2019
",2014-07-13T20:07:27
"https://www.youtube.com/watch?v=EUMC_raxpSc
",2009-10-25T00:00:00
"https://sports.ant-j.xyz/archives/242162
",
"https://sports.ant-j.xyz/archives/242160
",
"https://medicalxpress.com/news/2019-02-immunotherapy-effective-people-recurrent-glioblastoma.html
",2019-02-11T16:00:19
"https://ca.sports.yahoo.com/news/art-talking-refs-nba-players-build-relationships-officials-151416026.html
",2019-02-11T17:30:23
"https://www.youtube.com/watch?v=P6LyMX8Cbp0&index=8&list=PL8A011FC95DC00788
",2012-08-17T00:00:00
"https://www.newstm.in/news/tamilnadu/special-article/55809-about-music-4-harmonium.html
",
"https://link.medium.com/8TNI0anm2T
",2019-02-04T16:08:26
"https://www.bigtime.radio/
",2018-11-25T21:41:57
"https://www.latimes.com/entertainment/arts/miranda/la-et-cam-yalitza-aparicio-roma-oscars-20190128-story.html
",2019-02-07T12:00:00
"https://www.cbsnews.com/live-news/grammys-2019-awards-show-nominees-winners-highlights-performances-red-carpet-today-live-updates/
",2019-02-11T02:39:41
"http://www.mavradio.fm/
",2014-01-06T16:51:19
"https://soundcloud.com/user-250719023/take-you-away
",2019-02-09T07:58:47
"https://nana-music.com/sounds/04955069/
",2019-02-12T01:48:46
"https://soundcloud.com/goon-squad-844627383/virtual-self-shrine-auditorium-2719-full-set
",2019-02-08T19:57:39
"http://sports.chosun.com/news/ntype.htm?id=201902120100055190004119&servicedate=20190212
",2019-02-12T10:43:55
